"Internal ID","CpG","Association ID","Occurrences","Article ID","Has Direction","Direction","Has Baseline","M-Value Baseline","Beta Baseline"
4883,cg02415055,1,1,5,TRUE,decrease,TRUE,"0.154738585",
4884,cg02415651,1,1,5,TRUE,decrease,TRUE,"0.121193559",
4885,cg02415834,1,1,5,TRUE,decrease,TRUE,"0.145602977",
4886,cg02416716,1,1,5,TRUE,increase,TRUE,-0.200167458,
4887,cg02417360,1,1,5,TRUE,decrease,TRUE,"0.298228345",
4888,cg02418698,1,1,5,TRUE,decrease,TRUE,"0.011063137",
4889,cg02419716,1,1,5,TRUE,decrease,TRUE,"0.135263604",
4890,cg02420024,1,1,5,TRUE,decrease,TRUE,"0.081578308",
4891,cg02421175,1,1,5,TRUE,decrease,TRUE,-0.01825226,
4892,cg02421460,1,1,5,TRUE,increase,TRUE,-0.021456073,
4893,cg02421597,1,1,5,TRUE,increase,TRUE,-0.081730445,
4894,cg02422847,1,1,5,TRUE,increase,TRUE,-0.176849974,
4895,cg02423452,1,1,5,TRUE,decrease,TRUE,-0.133760595,
4896,cg02423930,1,1,5,TRUE,decrease,TRUE,-0.197430993,
4897,cg02424103,1,1,5,TRUE,decrease,TRUE,-0.142221159,
4898,cg02425595,1,1,5,TRUE,decrease,TRUE,"0.031828498",
4899,cg02426836,1,1,5,TRUE,decrease,TRUE,-0.070835677,
4900,cg02426912,1,1,5,TRUE,decrease,TRUE,"0.1870898",
4901,cg02428100,1,1,5,TRUE,increase,TRUE,-0.28953482,
4902,cg02429595,1,1,5,TRUE,decrease,TRUE,"0.029881412",
4903,cg02429669,1,1,5,TRUE,decrease,TRUE,"0.027643406",
4904,cg02430089,1,1,5,TRUE,increase,TRUE,-0.151848737,
4905,cg02431089,1,1,5,TRUE,decrease,TRUE,"0.110282657",
4906,cg02431687,1,1,5,TRUE,decrease,TRUE,"0.032675936",
4907,cg02432295,1,1,5,TRUE,decrease,TRUE,-0.062543305,
4908,cg02433139,1,1,5,TRUE,decrease,TRUE,-0.019940584,
4909,cg02433884,1,1,5,TRUE,increase,TRUE,"0.127368444",
4910,cg02434314,1,1,5,TRUE,increase,TRUE,-0.214417,
4911,cg02437787,1,1,5,TRUE,decrease,TRUE,-0.3354944,
4912,cg02438545,1,1,5,TRUE,decrease,TRUE,-0.078312761,
4913,cg02438591,1,1,5,TRUE,decrease,TRUE,-0.07400549,
4914,cg02440872,1,1,5,TRUE,increase,TRUE,-0.154566796,
4915,cg02441015,1,1,5,TRUE,decrease,TRUE,-0.089741699,
4916,cg02441765,1,1,5,TRUE,decrease,TRUE,-0.24013967,
4917,cg02441831,1,1,5,TRUE,decrease,TRUE,-0.286161828,
4918,cg02441892,1,1,5,TRUE,decrease,TRUE,"0.19291142",
4919,cg02442412,1,1,5,TRUE,decrease,TRUE,"0.100272396",
4920,cg02443818,1,1,5,TRUE,increase,TRUE,-0.360527873,
4921,cg02444156,1,1,5,TRUE,increase,TRUE,-0.180439817,
4922,cg02444226,1,1,5,TRUE,decrease,TRUE,-0.070325487,
4923,cg02446487,1,1,5,TRUE,decrease,TRUE,-0.004547211,
4924,cg02447287,1,1,5,TRUE,increase,TRUE,-0.161171353,
4925,cg02449892,1,1,5,TRUE,decrease,TRUE,-0.188579475,
4926,cg02450725,1,1,5,TRUE,increase,TRUE,-0.2013133,
4927,cg02450832,1,1,5,TRUE,decrease,TRUE,"0.030791783",
4928,cg02453348,1,1,5,TRUE,decrease,TRUE,-0.083631894,
4929,cg02453462,1,1,5,TRUE,decrease,TRUE,-0.11167777,
4930,cg02454028,1,1,5,TRUE,decrease,TRUE,"0.014957935",
4931,cg02454890,1,1,5,TRUE,increase,TRUE,-0.3767362,
4932,cg02455272,1,1,5,TRUE,increase,TRUE,"0.1863437",
4933,cg02455571,1,1,5,TRUE,decrease,TRUE,"0.595040256",
4934,cg02456292,1,1,5,TRUE,decrease,TRUE,-0.105490393,
4935,cg02456804,1,1,5,TRUE,decrease,TRUE,"0.050078544",
4936,cg02457207,1,1,5,TRUE,decrease,TRUE,-0.038642272,
4937,cg02457282,1,1,5,TRUE,decrease,TRUE,-0.414019937,
4938,cg02458152,1,1,5,TRUE,decrease,TRUE,"0.111013188",
4939,cg02458910,1,1,5,TRUE,decrease,TRUE,"0.231720987",
4940,cg02459375,1,1,5,TRUE,decrease,TRUE,"0.040950728",
4941,cg02459866,1,1,5,TRUE,decrease,TRUE,-0.049432934,
4942,cg02459951,1,1,5,TRUE,increase,TRUE,-0.2294972,
4943,cg02461776,1,1,5,TRUE,decrease,TRUE,"0.08057235",
4944,cg02462253,1,1,5,TRUE,decrease,TRUE,"0.06123347",
4945,cg02462374,1,1,5,TRUE,increase,TRUE,-0.243127888,
4946,cg02462761,1,1,5,TRUE,decrease,TRUE,"0.080105033",
4947,cg02463329,1,1,5,TRUE,decrease,TRUE,-0.186730645,
4948,cg02464093,1,1,5,TRUE,increase,TRUE,-0.206262642,
4949,cg02464984,1,1,5,TRUE,decrease,TRUE,-0.150467818,
4950,cg02465177,1,1,5,TRUE,decrease,TRUE,"0.1487265",
4951,cg02465887,1,1,5,TRUE,decrease,TRUE,"0.09408149",
4952,cg02466749,1,1,5,TRUE,increase,TRUE,-0.18127558,
4953,cg02466933,1,1,5,TRUE,decrease,TRUE,"0.153128014",
4954,cg02467024,1,1,5,TRUE,decrease,TRUE,-0.105717791,
4955,cg02468821,1,1,5,TRUE,decrease,TRUE,"0.154189117",
4956,cg02469297,1,1,5,TRUE,decrease,TRUE,-0.1684188,
4957,cg02469457,1,1,5,TRUE,decrease,TRUE,-0.151261372,
4958,cg02469916,1,1,5,TRUE,decrease,TRUE,"0.108073572",
4959,cg02470124,1,1,5,TRUE,increase,TRUE,-0.13505135,
4960,cg02471771,1,1,5,TRUE,decrease,TRUE,"0.305538082",
4961,cg02471917,1,1,5,TRUE,increase,TRUE,"0.333227388",
4962,cg02473350,1,1,5,TRUE,decrease,TRUE,-0.265594203,
4963,cg02473376,1,1,5,TRUE,increase,TRUE,-0.052850146,
4964,cg02473439,1,1,5,TRUE,decrease,TRUE,-0.097310626,
4965,cg02474076,1,1,5,TRUE,decrease,TRUE,"0.08454336",
4966,cg02475408,1,1,5,TRUE,decrease,TRUE,"0.043918895",
4967,cg02475547,1,1,5,TRUE,decrease,TRUE,-0.030766503,
4968,cg02475834,1,1,5,TRUE,increase,TRUE,-0.332362268,
4969,cg02476339,1,1,5,TRUE,decrease,TRUE,"0.120611835",
4970,cg02476510,1,1,5,TRUE,increase,TRUE,-0.285118085,
4971,cg02477834,1,1,5,TRUE,increase,TRUE,-0.179444029,
4972,cg02477838,1,1,5,TRUE,decrease,TRUE,-0.006020357,
4973,cg02478603,1,1,5,TRUE,decrease,TRUE,"0.050687495",
4974,cg02478708,1,1,5,TRUE,decrease,TRUE,"0.074067536",
4975,cg02478829,1,1,5,TRUE,decrease,TRUE,"0.120229556",
4976,cg02479022,1,1,5,TRUE,decrease,TRUE,"0.055292943",
4977,cg02479497,1,1,5,TRUE,decrease,TRUE,"0.1757166",
4978,cg02480077,1,1,5,TRUE,decrease,TRUE,"0.040934752",
4979,cg02480397,1,1,5,TRUE,decrease,TRUE,"0.202793128",
4980,cg02480840,1,1,5,TRUE,increase,TRUE,-0.253139497,
4981,cg02481956,1,1,5,TRUE,decrease,TRUE,"0.089973488",
4982,cg02482718,1,1,5,TRUE,increase,TRUE,-0.292382262,
4983,cg02483529,1,1,5,TRUE,increase,TRUE,-0.145512597,
4984,cg02483911,1,1,5,TRUE,decrease,TRUE,-0.1345071,
4985,cg02484047,1,1,5,TRUE,increase,TRUE,-0.108528909,
4986,cg02484111,1,1,5,TRUE,decrease,TRUE,-0.038353206,
4987,cg02485200,1,1,5,TRUE,decrease,TRUE,"0.172066788",
4988,cg02485558,1,1,5,TRUE,decrease,TRUE,-0.042113334,
4989,cg02486364,1,1,5,TRUE,decrease,TRUE,"0.195895708",
4990,cg02487026,1,1,5,TRUE,increase,TRUE,-0.218617519,
4991,cg02487130,1,1,5,TRUE,decrease,TRUE,"0.005683838",
4992,cg02487202,1,1,5,TRUE,decrease,TRUE,-0.007627997,
4993,cg02487930,1,1,5,TRUE,decrease,TRUE,"0.02338496",
4994,cg02489094,1,1,5,TRUE,decrease,TRUE,"0.173161892",
4995,cg02489379,1,1,5,TRUE,increase,TRUE,-0.140507904,
4996,cg02489956,1,1,5,TRUE,increase,TRUE,-0.199220829,
4997,cg02490182,1,1,5,TRUE,decrease,TRUE,"0.144412717",
4998,cg02490708,1,1,5,TRUE,increase,TRUE,-0.124724473,
4999,cg02492503,1,1,5,TRUE,decrease,TRUE,"0.028949126",
5000,cg02492778,1,1,5,TRUE,decrease,TRUE,"0.006977098",
5001,cg02492873,1,1,5,TRUE,decrease,TRUE,"0.033258014",
5002,cg02493217,1,1,5,TRUE,decrease,TRUE,-0.009884407,
5003,cg02493440,1,1,5,TRUE,increase,TRUE,"0.07424499",
5004,cg02493771,1,1,5,TRUE,increase,TRUE,-0.11096537,
5005,cg02494059,1,1,5,TRUE,increase,TRUE,-0.239458853,
5006,cg02494117,1,1,5,TRUE,decrease,TRUE,"0.038063569",
5007,cg02494150,1,1,5,TRUE,decrease,TRUE,"0.06981433",
5008,cg02494368,1,1,5,TRUE,increase,TRUE,-0.1628266,
5009,cg02494664,1,1,5,TRUE,decrease,TRUE,-0.202694314,
5010,cg02497868,1,1,5,TRUE,decrease,TRUE,-0.130257639,
5011,cg02498382,1,1,5,TRUE,decrease,TRUE,"0.068647813",
5012,cg02501418,1,1,5,TRUE,decrease,TRUE,-0.008595906,
5013,cg02501984,1,1,5,TRUE,decrease,TRUE,"0.101527693",
5014,cg02502361,1,1,5,TRUE,increase,TRUE,-0.174118491,
5015,cg02503299,1,1,5,TRUE,decrease,TRUE,"0.168103779",
5016,cg02503824,1,1,5,TRUE,increase,TRUE,-0.011219513,
5017,cg02503970,1,1,5,TRUE,increase,TRUE,-0.119726332,
5018,cg02505042,1,1,5,TRUE,decrease,TRUE,-0.08497192,
5019,cg02505674,1,1,5,TRUE,decrease,TRUE,-0.193372,
5020,cg02505681,1,1,5,TRUE,decrease,TRUE,"0.215898685",
5021,cg02506421,1,1,5,TRUE,decrease,TRUE,"0.090489708",
5022,cg02506578,1,1,5,TRUE,decrease,TRUE,-0.144824178,
5023,cg02506728,1,1,5,TRUE,increase,TRUE,-0.030856156,
5024,cg02506767,1,1,5,TRUE,decrease,TRUE,-0.00142253,
5025,cg02506908,1,1,5,TRUE,decrease,TRUE,"0.015002482",
5026,cg02507578,1,1,5,TRUE,increase,TRUE,-0.215353902,
5027,cg02508093,1,1,5,TRUE,decrease,TRUE,-0.09767117,
5028,cg02508697,1,1,5,TRUE,increase,TRUE,"0.246950039",
5029,cg02510267,1,1,5,TRUE,increase,TRUE,-0.389766009,
5030,cg02510453,1,1,5,TRUE,increase,TRUE,"0.479702046",
5031,cg02511456,1,1,5,TRUE,decrease,TRUE,"0.022415064",
5032,cg02511531,1,1,5,TRUE,decrease,TRUE,-0.001791934,
5033,cg02512867,1,1,5,TRUE,decrease,TRUE,"0.237715132",
5034,cg02513141,1,1,5,TRUE,decrease,TRUE,"0.107454802",
5035,cg02513924,1,1,5,TRUE,increase,TRUE,"0.027120911",
5036,cg02514559,1,1,5,TRUE,decrease,TRUE,-0.007606974,
5037,cg02514721,1,1,5,TRUE,decrease,TRUE,"0.07704192",
5038,cg02515033,1,1,5,TRUE,increase,TRUE,"0.336044391",
5039,cg02515730,1,1,5,TRUE,increase,TRUE,-0.1253259,
5040,cg02516134,1,1,5,TRUE,decrease,TRUE,"0.088869095",
5041,cg02516513,1,1,5,TRUE,decrease,TRUE,-0.052329175,
5042,cg02516800,1,1,5,TRUE,decrease,TRUE,"0.012158627",
5043,cg02517524,1,1,5,TRUE,increase,TRUE,-0.160753282,
5044,cg02517558,1,1,5,TRUE,increase,TRUE,"0.301669294",
5045,cg02518895,1,1,5,TRUE,decrease,TRUE,-0.019263649,
5046,cg02519948,1,1,5,TRUE,decrease,TRUE,"0.177511868",
5047,cg02521771,1,1,5,TRUE,decrease,TRUE,-0.004515446,
5048,cg02521854,1,1,5,TRUE,decrease,TRUE,"0.007126423",
5049,cg02522367,1,1,5,TRUE,decrease,TRUE,-0.010048298,
5050,cg02522757,1,1,5,TRUE,decrease,TRUE,-0.139844639,
5051,cg02523263,1,1,5,TRUE,decrease,TRUE,"0.311278549",
5052,cg02523824,1,1,5,TRUE,decrease,TRUE,-0.012866928,
5053,cg02523839,1,1,5,TRUE,increase,TRUE,-0.090002584,
5054,cg02525666,1,1,5,TRUE,decrease,TRUE,"0.001154039",
5055,cg02525916,1,1,5,TRUE,decrease,TRUE,"0.08656963",
5056,cg02526981,1,1,5,TRUE,decrease,TRUE,-0.027166268,
5057,cg02526986,1,1,5,TRUE,decrease,TRUE,-0.028761443,
5058,cg02527919,1,1,5,TRUE,increase,TRUE,-0.086338579,
5059,cg02528154,1,1,5,TRUE,decrease,TRUE,-0.022109589,
5060,cg02528862,1,1,5,TRUE,decrease,TRUE,"0.1398861",
5061,cg02528979,1,1,5,TRUE,increase,TRUE,-0.215189637,
5062,cg02529502,1,1,5,TRUE,decrease,TRUE,"0.031686934",
5063,cg02530350,1,1,5,TRUE,increase,TRUE,-0.150428878,
5064,cg02530656,1,1,5,TRUE,decrease,TRUE,"0.094193954",
5065,cg02530705,1,1,5,TRUE,decrease,TRUE,"0.05239219",
5066,cg02531277,1,1,5,TRUE,decrease,TRUE,"0.030743852",
5067,cg02532014,1,1,5,TRUE,increase,TRUE,-0.4242827,
5068,cg02532923,1,1,5,TRUE,decrease,TRUE,"0.032496926",
5069,cg02533035,1,1,5,TRUE,decrease,TRUE,"0.054342114",
5070,cg02536045,1,1,5,TRUE,decrease,TRUE,-0.099578064,
5071,cg02536541,1,1,5,TRUE,decrease,TRUE,"0.2413332",
5072,cg02536620,1,1,5,TRUE,decrease,TRUE,"0.240735474",
5073,cg02537149,1,1,5,TRUE,decrease,TRUE,-0.22442674,
5074,cg02537221,1,1,5,TRUE,increase,TRUE,-0.335492202,
5075,cg02537268,1,1,5,TRUE,decrease,TRUE,-0.343722,
5076,cg02537883,1,1,5,TRUE,decrease,TRUE,-0.047165162,
5077,cg02537941,1,1,5,TRUE,increase,TRUE,"0.251926202",
5078,cg02539530,1,1,5,TRUE,decrease,TRUE,"0.122081786",
5079,cg02540021,1,1,5,TRUE,decrease,TRUE,"0.088716025",
5080,cg02540094,1,1,5,TRUE,decrease,TRUE,-0.163247118,
5081,cg02540827,1,1,5,TRUE,decrease,TRUE,"0.08020346",
5082,cg02541210,1,1,5,TRUE,decrease,TRUE,-0.060897429,
5083,cg02542817,1,1,5,TRUE,decrease,TRUE,"0.338400655",
5084,cg02544429,1,1,5,TRUE,decrease,TRUE,-0.006518238,
5085,cg02545556,1,1,5,TRUE,decrease,TRUE,-0.2818791,
5086,cg02546173,1,1,5,TRUE,decrease,TRUE,-0.2052321,
5087,cg02546521,1,1,5,TRUE,increase,TRUE,-0.157553151,
5088,cg02546690,1,1,5,TRUE,decrease,TRUE,"0.127698573",
5089,cg02547025,1,1,5,TRUE,increase,TRUE,"0.164780622",
5090,cg02547439,1,1,5,TRUE,decrease,TRUE,-0.176188734,
5091,cg02547794,1,1,5,TRUE,increase,TRUE,-0.198114741,
5092,cg02548290,1,1,5,TRUE,decrease,TRUE,-0.028921881,
5093,cg02548444,1,1,5,TRUE,decrease,TRUE,-0.195390118,
5094,cg02550110,1,1,5,TRUE,increase,TRUE,-0.205420283,
5095,cg02550537,1,1,5,TRUE,decrease,TRUE,"0.009622888",
5096,cg02550545,1,1,5,TRUE,decrease,TRUE,"0.111896675",
5097,cg02551232,1,1,5,TRUE,increase,TRUE,"0.136101983",
5098,cg02551244,1,1,5,TRUE,increase,TRUE,-0.111521452,
5099,cg02551323,1,1,5,TRUE,increase,TRUE,-0.176327551,
5100,cg02552079,1,1,5,TRUE,decrease,TRUE,-0.01611796,
5101,cg02552216,1,1,5,TRUE,decrease,TRUE,-0.030096622,
5102,cg02552489,1,1,5,TRUE,decrease,TRUE,"0.079016477",
5103,cg02552868,1,1,5,TRUE,decrease,TRUE,-0.07484637,
5104,cg02552945,1,1,5,TRUE,decrease,TRUE,"0.157574273",
5105,cg02554810,1,1,5,TRUE,decrease,TRUE,-0.092967963,
5106,cg02555393,1,1,5,TRUE,decrease,TRUE,"0.043416973",
5107,cg02556430,1,1,5,TRUE,decrease,TRUE,"0.087816445",
5108,cg02557110,1,1,5,TRUE,decrease,TRUE,-0.068777963,
5109,cg02557189,1,1,5,TRUE,increase,TRUE,-0.186571561,
5110,cg02557364,1,1,5,TRUE,decrease,TRUE,-0.098166119,
5111,cg02557406,1,1,5,TRUE,decrease,TRUE,-0.073442774,
5112,cg02558543,1,1,5,TRUE,decrease,TRUE,-0.158187881,
5113,cg02558570,1,1,5,TRUE,decrease,TRUE,-0.019530234,
5114,cg02559264,1,1,5,TRUE,increase,TRUE,-0.047630622,
5115,cg02559274,1,1,5,TRUE,decrease,TRUE,"0.056304772",
5116,cg02560699,1,1,5,TRUE,decrease,TRUE,-0.056440163,
5117,cg02560730,1,1,5,TRUE,decrease,TRUE,"0.004823539",
5118,cg02560739,1,1,5,TRUE,decrease,TRUE,"0.036905663",
5119,cg02561103,1,1,5,TRUE,decrease,TRUE,-0.099773771,
5120,cg02561205,1,1,5,TRUE,increase,TRUE,-0.268861332,
5121,cg02561425,1,1,5,TRUE,decrease,TRUE,-0.212345946,
5122,cg02562005,1,1,5,TRUE,decrease,TRUE,"0.035114522",
5123,cg02562052,1,1,5,TRUE,increase,TRUE,-0.238929799,
5124,cg02563530,1,1,5,TRUE,decrease,TRUE,"0.09023616",
5125,cg02563600,1,1,5,TRUE,decrease,TRUE,"0.189293968",
5126,cg02564272,1,1,5,TRUE,decrease,TRUE,-0.232972893,
5127,cg02564829,1,1,5,TRUE,decrease,TRUE,"0.003797064",
5128,cg02565297,1,1,5,TRUE,increase,TRUE,-0.165050927,
5129,cg02566159,1,2,5,TRUE,increase,TRUE,-0.113754585,
5130,cg02567981,1,1,5,TRUE,increase,TRUE,-0.178900813,
5131,cg02568557,1,1,5,TRUE,increase,TRUE,-0.234966087,
5132,cg02568834,1,1,5,TRUE,decrease,TRUE,-0.116980504,
5133,cg02569236,1,1,5,TRUE,decrease,TRUE,"0.066410655",
5134,cg02570501,1,1,5,TRUE,decrease,TRUE,"0.030273547",
5135,cg02570531,1,1,5,TRUE,increase,TRUE,-0.129622,
5136,cg02570682,1,1,5,TRUE,decrease,TRUE,-0.026765052,
5137,cg02571204,1,2,5,TRUE,decrease,TRUE,"0.373328355",
5138,cg02571907,1,1,5,TRUE,decrease,TRUE,-0.103222014,
5139,cg02572606,1,1,5,TRUE,decrease,TRUE,-0.099394908,
5140,cg02572713,1,1,5,TRUE,decrease,TRUE,"0.0347665",
5141,cg02573121,1,1,5,TRUE,decrease,TRUE,-0.060584549,
5142,cg02573152,1,1,5,TRUE,decrease,TRUE,"0.05784551",
5143,cg02573873,1,1,5,TRUE,decrease,TRUE,"0.013264041",
5144,cg02573966,1,1,5,TRUE,decrease,TRUE,"0.1875115",
5145,cg02574033,1,1,5,TRUE,decrease,TRUE,"0.076374036",
5146,cg02574502,1,1,5,TRUE,increase,TRUE,-0.064922153,
5147,cg02574801,1,1,5,TRUE,decrease,TRUE,"0.2757696",
5148,cg02574863,1,1,5,TRUE,decrease,TRUE,-0.013081115,
5149,cg02575406,1,1,5,TRUE,decrease,TRUE,"0.158216605",
5150,cg02576528,1,1,5,TRUE,decrease,TRUE,"0.328843468",
5151,cg02576610,1,1,5,TRUE,increase,TRUE,-0.087799365,
5152,cg02576637,1,1,5,TRUE,decrease,TRUE,-0.011132288,
5153,cg02576892,1,1,5,TRUE,decrease,TRUE,"0.187207183",
5154,cg02577046,1,1,5,TRUE,decrease,TRUE,-0.150849755,
5155,cg02577487,1,1,5,TRUE,decrease,TRUE,"0.017694899",
5156,cg02578103,1,1,5,TRUE,decrease,TRUE,"0.064578488",
5157,cg02578557,1,1,5,TRUE,increase,TRUE,-0.102828854,
5158,cg02580409,1,1,5,TRUE,decrease,TRUE,"0.099380716",
5159,cg02581667,1,1,5,TRUE,increase,TRUE,-0.06994017,
5160,cg02581909,1,1,5,TRUE,increase,TRUE,-0.300926347,
5161,cg02581963,1,1,5,TRUE,increase,TRUE,-0.212552461,
5162,cg02582587,1,1,5,TRUE,decrease,TRUE,"0.009364684",
5163,cg02582754,1,1,5,TRUE,decrease,TRUE,"0.025693528",
5164,cg02583562,1,1,5,TRUE,decrease,TRUE,"0.093778494",
5165,cg02584187,1,1,5,TRUE,decrease,TRUE,"0.04112169",
5166,cg02584432,1,1,5,TRUE,decrease,TRUE,-0.091626935,
5167,cg02586551,1,1,5,TRUE,decrease,TRUE,-0.162691162,
5168,cg02587120,1,1,5,TRUE,decrease,TRUE,"0.057770851",
5169,cg02587156,1,1,5,TRUE,decrease,TRUE,"0.21603464",
5170,cg02588777,1,1,5,TRUE,increase,TRUE,-0.316070757,
5171,cg02589568,1,1,5,TRUE,decrease,TRUE,"0.268461821",
5172,cg02589685,1,1,5,TRUE,increase,TRUE,-0.299352406,
5173,cg02592348,1,1,5,TRUE,decrease,TRUE,"0.09330759",
5174,cg02592739,1,1,5,TRUE,decrease,TRUE,"0.0513865",
5175,cg02594687,1,1,5,TRUE,increase,TRUE,-0.222610237,
5176,cg02595474,1,1,5,TRUE,increase,TRUE,-0.110904784,
5177,cg02596427,1,1,5,TRUE,decrease,TRUE,"0.039935876",
5178,cg02596486,1,1,5,TRUE,decrease,TRUE,-7.01E-05,
5179,cg02597299,1,1,5,TRUE,decrease,TRUE,-0.052020641,
5180,cg02598330,1,1,5,TRUE,decrease,TRUE,"0.101905109",
5181,cg02598642,1,1,5,TRUE,increase,TRUE,-0.065023332,
5182,cg02598978,1,1,5,TRUE,increase,TRUE,-0.212083962,
5183,cg02599172,1,1,5,TRUE,increase,TRUE,-0.127276885,
5184,cg02599225,1,1,5,TRUE,decrease,TRUE,-0.160627157,
5185,cg02601685,1,1,5,TRUE,decrease,TRUE,-0.006278967,
5186,cg02602268,1,1,5,TRUE,decrease,TRUE,"0.109319766",
5187,cg02602601,1,1,5,TRUE,decrease,TRUE,-0.026830107,
5188,cg02603128,1,1,5,TRUE,increase,TRUE,-0.109298052,
5189,cg02603307,1,1,5,TRUE,decrease,TRUE,"0.281332523",
5190,cg02603784,1,1,5,TRUE,increase,TRUE,-0.177266177,
5191,cg02604819,1,1,5,TRUE,decrease,TRUE,-0.141756138,
5192,cg02604995,1,1,5,TRUE,decrease,TRUE,"0.291548557",
5193,cg02605178,1,1,5,TRUE,decrease,TRUE,"0.131552388",
5194,cg02605501,1,1,5,TRUE,increase,TRUE,-0.11038118,
5195,cg02605601,1,1,5,TRUE,decrease,TRUE,-0.597833488,
5196,cg02606575,1,1,5,TRUE,increase,TRUE,-0.04227949,
5197,cg02607026,1,1,5,TRUE,increase,TRUE,-0.144312369,
5198,cg02607683,1,1,5,TRUE,increase,TRUE,"0.093394093",
5199,cg02607786,1,1,5,TRUE,decrease,TRUE,"0.112553153",
5200,cg02608231,1,1,5,TRUE,increase,TRUE,-0.336584351,
5201,cg02608801,1,1,5,TRUE,increase,TRUE,-0.141386371,
5202,cg02609279,1,1,5,TRUE,decrease,TRUE,-0.068116631,
5203,cg02609850,1,1,5,TRUE,decrease,TRUE,-0.1919955,
5204,cg02610227,1,1,5,TRUE,decrease,TRUE,-0.018632455,
5205,cg02610550,1,1,5,TRUE,increase,TRUE,-0.150099407,
5206,cg02611675,1,1,5,TRUE,decrease,TRUE,"0.116963452",
5207,cg02611770,1,2,5,TRUE,decrease,TRUE,-0.06633573,
5208,cg02612276,1,1,5,TRUE,increase,TRUE,-0.372459598,
5209,cg02612335,1,1,5,TRUE,decrease,TRUE,"0.049164014",
5210,cg02612925,1,1,5,TRUE,decrease,TRUE,"0.010520822",
5211,cg02613090,1,1,5,TRUE,decrease,TRUE,"0.068537449",
5212,cg02613171,1,1,5,TRUE,increase,TRUE,"0.144031759",
5213,cg02613223,1,1,5,TRUE,decrease,TRUE,"0.245556754",
5214,cg02613418,1,1,5,TRUE,increase,TRUE,-0.2221508,
5215,cg02613871,1,1,5,TRUE,decrease,TRUE,-0.246537159,
5216,cg02614999,1,1,5,TRUE,decrease,TRUE,"0.249580642",
5217,cg02616048,1,1,5,TRUE,decrease,TRUE,-0.142178067,
5218,cg02616160,1,1,5,TRUE,decrease,TRUE,"0.10733376",
5219,cg02616220,1,1,5,TRUE,decrease,TRUE,"0.015560221",
5220,cg02616489,1,1,5,TRUE,decrease,TRUE,"0.389582434",
5221,cg02616808,1,1,5,TRUE,decrease,TRUE,-0.087776381,
5222,cg02617132,1,1,5,TRUE,increase,TRUE,-0.101987,
5223,cg02617361,1,1,5,TRUE,decrease,TRUE,-0.003121668,
5224,cg02617388,1,1,5,TRUE,decrease,TRUE,"0.008007965",
5225,cg02617418,1,1,5,TRUE,decrease,TRUE,"0.111984979",
5226,cg02619107,1,1,5,TRUE,decrease,TRUE,"0.1910343",
5227,cg02619315,1,1,5,TRUE,decrease,TRUE,-0.066251519,
5228,cg02619874,1,1,5,TRUE,decrease,TRUE,-0.123138575,
5229,cg02620307,1,1,5,TRUE,decrease,TRUE,"0.198935212",
5230,cg02621130,1,1,5,TRUE,decrease,TRUE,-0.216067701,
5231,cg02621988,1,1,5,TRUE,decrease,TRUE,-0.1620085,
5232,cg02624386,1,1,5,TRUE,decrease,TRUE,"0.040966615",
5233,cg02624704,1,1,5,TRUE,decrease,TRUE,"0.191018922",
5234,cg02625727,1,1,5,TRUE,decrease,TRUE,"0.164632393",
5235,cg02625745,1,1,5,TRUE,decrease,TRUE,-0.475364061,
5236,cg02626646,1,1,5,TRUE,decrease,TRUE,-0.153196246,
5237,cg02627405,1,1,5,TRUE,decrease,TRUE,"0.169271286",
5238,cg02627455,1,1,5,TRUE,decrease,TRUE,"0.019916543",
5239,cg02627887,1,1,5,TRUE,increase,TRUE,-0.18406287,
5240,cg02628050,1,1,5,TRUE,increase,TRUE,"0.35084467",
5241,cg02628260,1,1,5,TRUE,decrease,TRUE,"0.03565",
5242,cg02629093,1,1,5,TRUE,decrease,TRUE,"0.277577565",
5243,cg02629138,1,1,5,TRUE,decrease,TRUE,"0.041951563",
5244,cg02630122,1,1,5,TRUE,decrease,TRUE,-0.17819186,
5245,cg02630129,1,1,5,TRUE,decrease,TRUE,-0.183450429,
5246,cg02630218,1,1,5,TRUE,increase,TRUE,"0.1199991",
5247,cg02630704,1,1,5,TRUE,decrease,TRUE,-0.198996573,
5248,cg02631286,1,1,5,TRUE,decrease,TRUE,-0.03444577,
5249,cg02631680,1,1,5,TRUE,decrease,TRUE,"0.003675392",
5250,cg02631684,1,1,5,TRUE,decrease,TRUE,"0.17539646",
5251,cg02631921,1,1,5,TRUE,decrease,TRUE,-0.184405502,
5252,cg02632015,1,1,5,TRUE,decrease,TRUE,"0.1060386",
5253,cg02632314,1,1,5,TRUE,increase,TRUE,-0.29572185,
5254,cg02633117,1,1,5,TRUE,increase,TRUE,-0.034754381,
5255,cg02633783,1,1,5,TRUE,decrease,TRUE,-0.006426691,
5256,cg02634441,1,1,5,TRUE,decrease,TRUE,"0.329640015",
5257,cg02635033,1,1,5,TRUE,decrease,TRUE,"0.051057477",
5258,cg02635209,1,1,5,TRUE,decrease,TRUE,"0.089807892",
5259,cg02635829,1,1,5,TRUE,decrease,TRUE,"0.199179074",
5260,cg02635948,1,1,5,TRUE,increase,TRUE,-0.243206321,
5261,cg02636596,1,1,5,TRUE,increase,TRUE,-0.147528526,
